829 1476
596 499 0.00569579394033054
597 238 0.3175013177811607
598 216 0.4032110592056602
599 435 0.35453707941144125
600 500 0.42282956013782996
600 307 0.41324157058829913
600 244 0.35795969255341437
600 501 0.006084971862881483
601 438 0.34893134775858875
602 173 0.09132146663769142
603 19 0.2305033409269347
604 114 0.2595508101942632
605 437 0.3170530023153418
606 43 0.19901110669841027
607 56 0.37418694118021406
608 13 0.10169356870788598
609 122 0.42179191842741337
610 189 0.33517864428239635
611 296 0.40105034036718545
612 293 0.2071154347615763
613 59 0.4794043081313562
613 480 0.3351430684596746
613 419 0.1354793633577402
614 97 0.19616719959742634
615 294 0.44082588381512217
616 152 0.46626182725925014
617 290 0.4398015838842687
618 262 0.2882536712383755
619 257 0.02127967134592207
620 19 0.17035693707987798
621 136 0.26405459185140234
622 502 0.23240243589396004
623 290 0.43149980529409504
624 503 0.4287682298802578
625 138 0.1894408500345382
626 236 0.33910054009206386
627 504 0.25932417881222575
628 379 0.2633495469801779
629 206 0.4993265856432952
630 187 0.23896181650160442
631 87 0.12882087253124513
632 82 0.24878236250979469
633 174 0.08944415183445587
633 177 0.49458456896523467
634 177 0.14926519932963278
634 291 0.04594781682474042
635 505 0.4109869746460236
636 124 0.4527180326436213
636 63 0.40495538282219457
636 506 0.23256863962008584
637 95 0.3772672551803499
637 303 0.264095465131777
638 57 0.20555208617099685
639 87 0.0015096545239881576
640 245 0.46416497131689527
641 107 0.3256693367056062
642 507 0.07751798415087308
642 508 0.06551511296764218
642 505 0.26962542857727717
642 434 0.1459130616318195
642 344 0.4157348530994396
643 413 0.457924612627942
644 83 0.15274415775494005
645 394 0.2439842311572457
646 413 0.4434631804173146
647 28 0.21159802337014083
648 29 0.12017082261624923
649 502 0.277769218569223
649 94 0.27548961633817637
650 308 0.1993049861873551
651 87 0.05422339482385491
652 292 0.14291036911930538
652 174 0.06342008178839592
653 271 0.18392732158864522
654 332 0.36838147823132383
655 413 0.026301216963229235
656 453 0.05077902514557342
657 79 0.4775025560132992
658 234 0.40969948267110184
659 293 0.28160315557696325
659 442 0.2780028296346144
659 234 0.2605717115808198
659 141 0.391591006138957
659 142 0.14857496427270478
659 143 0.005703323102820679
659 81 0.4192908685812908
659 144 0.3640205472543123
659 509 0.45386264329412374
660 6 0.2936487825591371
661 14 0.11982874896854662
662 510 0.2221305384908604
662 112 0.4499898872707524
663 511 0.23195490254251933
663 400 0.2823864910723805
663 512 0.3492034420591408
664 513 0.36663257932979815
664 358 0.023272090405525192
665 14 0.2658823207042191
666 480 0.042990823854102356
666 280 0.23702511307524815
667 487 0.4078299166624618
668 187 0.02753495157715996
669 187 0.43996576995588493
670 236 0.11499724316577475
671 346 0.44303503934657795
672 161 0.011796432010818758
673 161 0.3877216407232587
674 289 0.031541046920539384
675 85 0.2850742695868235
676 316 0.3835344971586422
676 396 0.021321521013308753
677 78 0.17335849671809245
678 262 0.4587715964263253
679 100 0.33398727051778115
680 514 0.49141468151594825
680 515 0.12621014552585086
680 156 0.17058699532736432
680 254 0.46879258616980346
681 316 0.07656358161573162
681 514 0.28208250909551896
681 515 0.4101647939416783
681 297 0.3821399569909664
681 309 0.1805576022039183
682 316 0.2824796397313588
683 70 0.12841217011098116
684 97 0.016754894618609018
685 516 0.40459995636304863
686 274 0.09212450402802591
686 413 0.0638925259702886
686 516 0.27909042995258426
687 442 0.12408894024883532
688 442 0.4573704726940891
689 44 0.11904483423753481
690 517 0.2806825624722109
690 23 0.3092731648713595
690 348 0.22815079557198464
690 518 0.48962698616472544
690 183 0.38861407377246426
690 519 0.15285180785153352
690 160 0.11618608646291972
691 375 0.1423750409832637
692 495 0.26864278918031853
692 520 0.15111686106185063
693 99 0.46799614246263527
694 2 0.1788049635091531
695 95 0.07942357913183468
695 521 0.28352341003256604
695 417 0.49052596665236287
695 260 0.3435913691828836
695 376 0.1339095007460589
695 418 0.26658111841760057
695 140 0.4929226631197844
695 522 0.17077055071736053
695 110 0.2189284075082905
695 523 0.07814987540561635
695 424 0.25231494458431736
696 362 0.1318740923166018
696 524 0.49184527046120435
696 481 0.02020277885744509
696 525 0.46881207144786696
696 508 0.0301898709012991
696 364 0.1518956868726773
696 365 0.42103189875284514
696 526 0.0011206477473350573
696 527 0.3918321272345752
697 52 0.3007500041319055
698 153 0.3181194878714184
699 153 0.3251559492940625
700 233 0.2834150171388589
701 97 0.23989006196748597
702 528 0.3859123351871849
702 481 0.002049821090092885
703 365 0.15591754496325672
704 405 0.4790641698902202
705 529 0.27044137743244173
706 530 0.39266227357306416
707 192 0.026718847184450834
708 530 0.47506416922990236
709 168 0.30025047977932906
710 11 0.20503725328331351
711 60 0.47441494432496983
712 390 0.18612477936868355
713 126 0.49819947851811397
714 41 0.19262983666789563
715 531 0.25631156861615145
715 59 0.16654235035302745
715 417 0.0091227834857181
715 532 0.09139914013212541
715 490 0.22131453402969042
715 85 0.12273887898479052
715 140 0.3954365425914107
715 118 0.3483065992797071
715 533 0.22519287822991707
715 110 0.36395980922946336
715 419 0.34565747323688206
715 432 0.3423531936876724
716 5 0.29196403216559214
717 320 0.002945069200053163
718 494 0.23036012107937598
719 310 0.4874848552122392
719 435 0.48170630554801763
719 112 0.3302833649324892
720 435 0.13332004153083793
721 310 0.44558485132703785
722 169 0.012412582346032708
723 530 0.22139242898541966
723 534 0.3732722626972731
723 278 0.47194255565279203
724 444 0.4276388247583974
725 287 0.22473254228927125
726 153 0.014778160083369296
727 380 0.45880544920396954
728 321 0.49305747945745815
729 119 0.4690254798814003
729 263 0.12908516446712143
729 137 0.11493544784888482
729 277 0.3780616611797389
729 535 0.2583705892749512
729 167 0.12448722267290885
729 432 0.1228755017390501
729 261 0.22503874760491238
730 257 0.19420763230770577
731 379 0.24689429966877396
731 380 0.2644400114777731
732 378 0.4839162827104828
733 315 0.4204343784185174
734 221 0.166279833391569
735 300 0.05228328447958641
736 29 0.09926762110054316
736 243 0.48861966080511593
736 151 0.44403515752454303
736 294 0.20269469431199244
736 356 0.0085404805959724
736 399 0.40596814082850735
737 301 0.21313164657955924
738 203 0.36105268460649986
739 333 0.0018203180346396675
739 416 0.38831160604580556
740 311 0.03201112650056176
740 251 0.3752508370244128
740 416 0.1882705858030544
741 97 0.12539953818682964
742 290 0.24193464845920076
743 110 0.4335642081612924
744 515 0.24087872506730834
744 309 0.35530432062092715
745 514 0.13586357467797533
746 156 0.20967066840437298
746 254 0.07231226871494639
746 309 0.41909519696612924
747 40 0.17687604329152096
748 153 0.09870951151016244
749 227 0.17315692561190027
750 324 0.08071523785925006
751 271 0.11722543131251473
752 484 0.45515844560046737
753 114 0.3659555869725493
754 313 0.15260711730280968
755 370 0.2698838554083126
756 1 0.3557116400511092
757 332 0.4155232023746251
758 536 0.4894308705218606
758 537 0.010711402292202465
759 155 0.19932990812864892
760 63 0.08935403831929828
761 86 0.0801000029728362
762 315 0.47486398067718966
763 77 0.2493197363506645
763 538 0.06772803262725158
763 56 0.1907048539836062
763 345 0.33398154998259993
764 517 0.4667126346542856
764 503 0.14756467749127733
764 396 0.24059301551990003
765 468 0.4124957466200154
766 349 0.23629800151559865
767 130 0.32819775545702756
767 131 0.16837817249322162
767 494 0.3567778386462536
767 132 0.021909963491275275
767 134 0.3743485600432115
767 135 0.4683605153774893
768 19 0.3494683047286844
769 385 0.0918917072370814
770 87 0.30812842416414
771 342 0.12722871234188854
772 82 0.16420898995352046
773 11 0.3301839115614759
774 460 0.1452196737151908
774 110 0.07416397212433062
775 539 0.30055340490686094
775 110 0.3416697344155546
776 58 0.09563722193552437
776 110 0.41814739872550266
777 110 0.38767945588505415
778 540 0.15410815564612812
778 110 0.286348308818169
779 52 0.09093459887604621
779 439 0.1562915243049361
780 262 0.3058408930403173
781 24 0.443394759343473
782 14 0.4764050023372588
783 487 0.38328654935876144
783 31 0.25904620928854627
784 398 0.25288352503197964
785 53 0.07664382033753908
786 157 0.42362284440696474
787 104 0.08540952646252381
788 259 0.2047586417874162
788 173 0.06503373485982156
788 467 0.4367551584290383
788 541 0.08084621994590163
788 452 0.06447840474859073
789 541 0.09059053455130239
790 248 0.2732255245351962
791 248 0.14210179821192764
792 199 0.0920037768060245
793 378 0.49159807859278537
793 379 0.039568909116452056
794 378 0.01723877001110602
795 43 0.24115675766004385
796 50 0.4941844725121151
797 536 0.35809147210737136
797 368 0.001443410749231544
797 537 0.12513625764925768
797 387 0.23144847896805365
797 68 0.36800385461256685
797 71 0.19851676018894437
797 72 0.09766767410588129
798 189 0.2779118547977617
799 542 0.38044091968926935
800 509 0.33035836178971517
801 535 0.4179591416285579
802 114 0.22746614345295985
803 28 0.40649011742758506
804 217 0.4854376760273887
805 515 0.13981074285834466
806 22 0.0031375904282073264
807 116 0.04881524139698734
808 204 0.35468740376349334
809 347 0.020805183710016828
809 326 0.4156955674525345
809 160 0.01491437654176725
810 326 0.3425826501682585
811 235 0.30404258086493985
811 266 0.17342537639634586
811 543 0.02158145691868646
811 110 0.01745244272443236
811 544 0.030778190277056194
812 334 0.43909815875760544
812 112 0.34247651870614826
812 46 0.30521135259072424
812 545 0.15003421561474745
813 373 0.3400536533020485
814 166 0.3282481027518892
815 511 0.43093025186058753
815 513 0.15113774746335262
815 529 0.11800881087640158
815 546 0.264733068246374
815 308 0.13067474189614292
815 489 0.11435456036451624
815 473 0.25352443000943403
815 525 0.36161451435715847
815 400 0.05380025335131233
815 133 0.27615167486866166
815 359 0.3077573476585127
815 185 0.009825369416913143
815 47 0.06498738914574803
815 547 0.024053998507268193
815 548 0.13227975577646012
815 352 0.04828675000222393
815 549 0.39988739770280696
815 499 0.3658392486261435
815 550 0.4027025036270544
815 551 0.16353307299908404
