3621 20984
153 218 0.05
2354 2355 0.25
1343 138 0.03333333333333333
145 146 0.25
145 147 0.08333333333333333
179 178 0.14285714285714285
1379 1430 0.125
2290 502 0.047619047619047616
609 405 0.047619047619047616
436 352 0.125
2644 2655 0.25
1927 204 0.0196078431372549
529 1191 0.16666666666666666
1341 927 0.03571428571428571
1666 782 0.1
553 93 0.023255813953488372
128 680 0.058823529411764705
1201 3605 0.3333333333333333
553 2858 1.0
303 1381 0.16666666666666666
935 791 0.07692307692307693
2540 2541 0.5
501 107 0.038461538461538464
3339 1923 0.2
204 1860 0.16666666666666666
2651 1875 0.1111111111111111
2383 2098 0.125
1245 1661 0.1
407 1180 0.045454545454545456
330 3297 0.2
2581 2582 1.0
204 317 0.023809523809523808
777 217 0.05263157894736842
77 207 0.0196078431372549
900 903 0.2
77 203 0.02040816326530612
900 901 0.1
122 74 0.041666666666666664
1196 292 0.04
1025 3420 0.3333333333333333
1025 3421 0.3333333333333333
346 61 0.045454545454545456
701 1202 0.03125
421 144 0.045454545454545456
497 1230 0.3333333333333333
591 2635 0.3333333333333333
992 44 0.02
3152 45 0.009174311926605505
2884 77 0.020833333333333332
992 41 0.037037037037037035
1411 1409 0.14285714285714285
1290 1363 0.045454545454545456
3448 259 0.14285714285714285
218 325 0.021739130434782608
263 655 0.02564102564102564
263 656 0.0625
3367 454 0.06666666666666667
738 1198 0.125
194 93 0.023255813953488372
77 2706 1.0
512 33 0.06666666666666667
591 676 0.045454545454545456
591 675 0.04
591 674 0.3333333333333333
1074 604 0.1
2118 7 0.125
969 1699 0.25
3441 3442 0.25
440 439 0.3333333333333333
1662 694 0.037037037037037035
2060 945 0.14285714285714285
200 2709 0.5
17 1560 0.05555555555555555
249 1396 0.16666666666666666
1069 767 0.08333333333333333
3470 164 0.058823529411764705
1343 713 0.034482758620689655
100 98 0.25
1106 591 0.022727272727272728
1588 168 0.03125
155 2135 0.07692307692307693
2014 504 0.045454545454545456
853 110 0.043478260869565216
2605 42 0.029411764705882353
136 526 0.03571428571428571
3293 854 0.037037037037037035
2864 760 0.2
96 706 0.25
148 139 0.05263157894736842
893 201 0.02631578947368421
424 516 0.034482758620689655
1228 1229 1.0
148 131 0.05
454 3367 0.5
1295 226 0.022727272727272728
1968 3547 0.5
1968 3546 0.5
258 410 0.09090909090909091
738 865 0.018518518518518517
656 554 0.06666666666666667
361 627 0.02857142857142857
361 626 0.038461538461538464
2644 1306 0.038461538461538464
347 716 0.04
1359 394 0.043478260869565216
2113 1094 0.07142857142857142
3290 793 0.08333333333333333
533 646 0.04
1054 193 0.2
8 920 0.06666666666666667
3594 821 0.125
1386 2966 0.2
929 1235 0.08333333333333333
1163 744 0.05555555555555555
3394 64 0.06666666666666667
632 281 0.1111111111111111
1125 196 0.06666666666666667
121 1593 0.125
1373 1483 0.05
2353 2352 0.25
1060 2949 0.3333333333333333
1060 2948 0.3333333333333333
2072 2073 0.5
1088 556 0.3333333333333333
2207 316 0.041666666666666664
2344 934 0.14285714285714285
3126 3127 0.5
414 2358 0.5
202 77 0.020833333333333332
1471 1309 0.125
1392 2161 0.5
501 572 0.024390243902439025
75 1541 0.14285714285714285
1993 1162 0.030303030303030304
1255 1256 0.3333333333333333
917 1795 0.5
1255 1254 0.2
2592 1203 0.047619047619047616
2438 3570 0.25
1959 417 0.1
692 2021 0.1
700 194 0.024390243902439025
260 1035 0.2
425 1086 0.16666666666666666
382 380 0.1111111111111111
567 17 0.047619047619047616
312 311 0.1111111111111111
1060 8 0.027777777777777776
3025 3338 0.16666666666666666
99 1530 0.3333333333333333
510 3282 0.25
540 88 0.045454545454545456
2155 267 0.0625
1438 2505 0.5
3578 1477 0.0625
514 109 0.1111111111111111
631 107 0.038461538461538464
788 2995 0.5
377 2372 0.16666666666666666
877 15 0.07692307692307693
1707 217 0.05263157894736842
920 8 0.027777777777777776
67 549 0.025
2034 656 0.0625
259 643 0.16666666666666666
938 939 0.125
706 96 0.05
772 1753 0.3333333333333333
2739 2738 0.5
72 681 0.1
1288 3036 0.2
1068 340 0.125
1694 3607 0.5
1752 1266 0.14285714285714285
207 617 1.0
2020 2728 1.0
283 282 0.5
1957 48 0.024390243902439025
1683 1682 0.3333333333333333
1336 3236 0.2
1683 1680 0.3333333333333333
1683 1681 0.14285714285714285
2324 910 0.0625
510 850 0.03333333333333333
563 3206 0.5
1052 361 0.043478260869565216
1017 335 0.05
370 371 0.05
2959 2960 0.3333333333333333
656 1432 0.25
100 3255 0.5
2797 2796 0.5
646 920 0.06666666666666667
1036 612 0.03571428571428571
1052 200 0.06666666666666667
1387 1385 0.14285714285714285
53 877 0.034482758620689655
762 1752 0.08333333333333333
1102 877 0.034482758620689655
1387 1386 0.1111111111111111
542 309 0.04
878 436 0.027777777777777776
1327 201 0.02631578947368421
1983 1984 1.0
2843 497 0.05263157894736842
772 837 0.2
332 1525 0.25
202 625 0.25
314 771 0.02127659574468085
1203 854 0.037037037037037035
2215 2214 0.3333333333333333
157 334 0.07692307692307693
157 335 0.05
157 336 0.02127659574468085
157 337 0.16666666666666666
854 233 0.16666666666666666
503 281 0.1111111111111111
2254 1041 0.1111111111111111
2147 884 0.07692307692307693
121 204 0.0196078431372549
2601 2602 0.25
1669 183 0.1111111111111111
2870 778 0.08333333333333333
71 571 0.02857142857142857
230 99 0.01818181818181818
770 768 0.3333333333333333
770 769 0.3333333333333333
898 419 0.03333333333333333
2298 81 0.08333333333333333
430 2939 0.1
342 906 0.125
688 689 0.3333333333333333
2039 1357 0.125
688 687 0.125
1544 1044 0.125
425 48 0.024390243902439025
3081 1170 0.08333333333333333
770 767 0.08333333333333333
204 3371 0.5
2633 1823 0.3333333333333333
1175 931 0.14285714285714285
2046 2049 0.3333333333333333
2046 2048 0.25
2046 2047 0.125
3336 424 0.03125
1910 231 0.023809523809523808
1694 3606 0.5
909 12 0.041666666666666664
3065 3064 0.2
0 325 0.021739130434782608
425 44 0.02
276 542 0.023255813953488372
1666 308 0.03125
1738 1762 0.5
234 1113 0.14285714285714285
701 346 0.023255813953488372
1479 1073 0.1111111111111111
1655 93 0.023255813953488372
202 567 0.043478260869565216
1638 996 0.06666666666666667
33 2104 0.16666666666666666
1341 234 0.02564102564102564
1297 2841 0.25
571 681 0.1
1044 2247 0.2
2698 2323 0.25
2921 2922 0.2
1488 231 0.023809523809523808
931 3093 1.0
899 481 0.047619047619047616
1305 2233 0.1
687 690 0.3333333333333333
77 787 0.03225806451612903
291 701 0.02564102564102564
223 2042 0.058823529411764705
110 2644 0.05555555555555555
39 878 0.02040816326530612
948 1411 0.07692307692307693
1057 567 0.043478260869565216
554 921 0.07142857142857142
2840 133 0.03571428571428571
138 2268 0.07692307692307693
579 99 0.01818181818181818
906 1060 0.03333333333333333
80 79 0.25
136 124 0.03571428571428571
136 125 0.02631578947368421
560 93 0.023255813953488372
511 512 0.125
292 1196 0.16666666666666666
154 2845 1.0
569 1052 0.023809523809523808
1493 1492 0.5
2429 716 0.04
3197 3196 1.0
973 177 0.08333333333333333
2512 2513 0.3333333333333333
2512 2511 0.25
2351 332 0.02
273 850 0.03333333333333333
350 2133 0.14285714285714285
652 19 0.029411764705882353
1920 1921 0.5
287 3151 0.3333333333333333
2487 76 0.0625
3357 1967 0.25
928 419 0.03333333333333333
198 96 0.05
1697 309 0.04
3475 1096 0.16666666666666666
1236 702 0.08333333333333333
2557 920 0.06666666666666667
2008 2010 0.2
281 554 0.06666666666666667
889 838 0.125
1946 1368 0.25
1177 540 0.043478260869565216
22 17 0.047619047619047616
618 99 0.01818181818181818
3384 99 0.01818181818181818
77 2958 0.5
108 181 0.03333333333333333
8 1804 0.2
2929 2928 0.25
210 1232 1.0
77 2957 0.3333333333333333
210 1230 0.3333333333333333
631 2113 0.25
1049 1617 0.06666666666666667
330 276 0.012987012987012988
109 111 0.0625
109 110 0.043478260869565216
1125 966 0.16666666666666666
3091 3092 0.5
38 44 0.02
38 129 0.02564102564102564
2252 980 0.020833333333333332
198 2930 0.25
620 762 0.023809523809523808
45 951 0.14285714285714285
984 567 0.043478260869565216
2523 1390 0.14285714285714285
524 2042 0.058823529411764705
81 1214 0.16666666666666666
1668 37 0.01694915254237288
1556 54 0.25
1556 56 0.25
888 1716 0.14285714285714285
3514 2396 0.2
3454 1052 0.023809523809523808
721 722 0.2
483 49 0.25
721 720 0.2
243 198 0.010309278350515464
100 169 0.07142857142857142
85 576 0.1
2898 1430 0.125
1609 3272 0.3333333333333333
864 336 0.02127659574468085
2398 121 0.02857142857142857
591 1264 0.5
1162 2234 0.1
2041 2040 0.3333333333333333
1162 2232 0.09090909090909091
1207 332 0.02
67 1517 0.1111111111111111
1178 130 0.011904761904761904
12 825 0.041666666666666664
67 1518 0.25
2996 788 0.09090909090909091
425 2260 0.3333333333333333
108 983 0.03125
716 555 0.06666666666666667
2051 2207 0.2
2782 2781 0.5
2427 599 0.08333333333333333
1215 1214 0.16666666666666666
1636 1638 0.3333333333333333
249 570 0.5
273 272 0.05
1144 410 0.09090909090909091
940 935 0.06666666666666667
3143 3144 0.5
271 67 0.020833333333333332
3272 1609 0.16666666666666666
2031 2030 0.5
2711 668 0.09090909090909091
427 962 0.1
325 1599 0.125
1202 287 0.0625
2795 217 0.05263157894736842
2002 2001 0.3333333333333333
427 786 0.07692307692307693
700 676 0.045454545454545456
1083 1674 0.2
44 1479 0.5
269 198 0.010309278350515464
2965 84 0.125
1564 1861 0.16666666666666666
382 1496 0.05555555555555555
2534 2219 0.25
973 1778 0.25
973 1779 0.25
986 985 0.125
986 984 0.16666666666666666
437 137 0.09090909090909091
437 136 0.023255813953488372
3548 3549 0.25
106 786 0.07692307692307693
631 1499 1.0
414 1295 0.045454545454545456
138 2302 0.3333333333333333
1196 99 0.01818181818181818
610 61 0.045454545454545456
2730 1341 0.03333333333333333
1568 1071 0.03225806451612903
3031 1617 0.06666666666666667
1951 1950 0.25
1370 1751 0.25
260 492 0.14285714285714285
518 392 0.0625
1327 38 0.016666666666666666
2438 239 0.125
139 189 0.3333333333333333
373 374 0.14285714285714285
373 375 0.043478260869565216
870 1015 1.0
325 910 0.0625
373 372 0.2
325 919 0.058823529411764705
170 36 0.02702702702702703
2852 399 0.16666666666666666
421 890 0.16666666666666666
2259 514 0.07142857142857142
752 612 0.03571428571428571
340 44 0.02
3490 529 0.2
3502 299 0.1111111111111111
924 19 0.029411764705882353
1492 1301 0.1111111111111111
2158 392 0.0625
555 165 0.03333333333333333
170 655 0.02564102564102564
140 349 0.043478260869565216
360 771 0.02127659574468085
1609 2058 0.09090909090909091
2500 2499 0.25
591 1453 0.25
1867 248 0.06666666666666667
709 952 0.05
410 1295 0.045454545454545456
364 317 0.023809523809523808
1024 1023 0.2
405 2974 0.25
375 374 0.14285714285714285
375 372 0.2
375 373 0.07692307692307693
405 2973 0.25
294 186 0.09090909090909091
3582 980 0.020833333333333332
2858 553 0.07142857142857142
761 2353 0.1
89 708 0.25
609 610 0.05263157894736842
96 3042 0.5
1444 346 0.023255813953488372
1355 1356 0.2
524 2200 0.09090909090909091
952 353 0.1111111111111111
928 3581 0.5
99 631 0.022727272727272728
815 326 0.04
89 707 0.2
547 140 0.03571428571428571
157 165 0.03333333333333333
506 709 0.08333333333333333
597 30 0.045454545454545456
167 459 0.07142857142857142
2909 2182 0.1
668 545 0.029411764705882353
2920 207 0.0196078431372549
535 2016 0.16666666666666666
3236 108 0.05555555555555555
535 2015 0.3333333333333333
238 1494 0.1111111111111111
218 502 0.047619047619047616
45 446 0.16666666666666666
2316 2320 0.2
203 2954 0.5
642 641 0.5
642 640 0.2
760 2112 1.0
155 427 0.017241379310344827
257 2585 0.3333333333333333
175 1531 0.16666666666666666
257 2586 0.3333333333333333
2756 3140 0.5
410 272 0.05
2417 1535 0.1111111111111111
1707 350 0.1
497 1910 0.07142857142857142
2672 713 0.034482758620689655
943 1240 0.14285714285714285
2511 2512 0.14285714285714285
2511 2513 0.3333333333333333
848 1834 1.0
919 203 0.02040816326530612
2999 167 0.05555555555555555
1496 430 0.037037037037037035
3223 37 0.01694915254237288
2951 995 0.14285714285714285
1048 1373 0.07692307692307693
1291 1290 0.047619047619047616
260 1120 0.125
921 922 0.16666666666666666
77 384 0.058823529411764705
128 2312 0.3333333333333333
1678 2326 0.25
252 1337 0.3333333333333333
1600 1258 0.2
545 349 0.043478260869565216
3483 3484 0.25
1826 1514 0.1111111111111111
2517 123 0.09090909090909091
416 8 0.027777777777777776
12 1197 0.1111111111111111
392 850 0.03333333333333333
2154 35 0.034482758620689655
2479 2478 0.5
771 427 0.017241379310344827
1393 572 0.024390243902439025
580 1450 0.25
2742 2741 0.5
1052 67 0.020833333333333332
148 273 0.041666666666666664
36 983 0.03125
716 269 0.04
1357 3049 1.0
316 128 0.02564102564102564
148 276 0.012987012987012988
537 1729 0.25
537 1728 0.25
1594 121 0.02857142857142857
1148 1147 0.16666666666666666
243 856 0.1111111111111111
1535 241 0.043478260869565216
855 186 0.09090909090909091
1615 796 0.14285714285714285
513 1417 0.16666666666666666
19 1555 0.09090909090909091
1228 2143 0.2
1353 74 0.041666666666666664
999 33 0.06666666666666667
382 41 0.037037037037037035
1239 650 0.14285714285714285
264 3583 1.0
365 366 0.3333333333333333
2200 2319 0.2
402 1040 0.1111111111111111
2200 2317 0.2
2200 2316 0.125
719 1617 0.06666666666666667
402 1043 0.25
3016 820 0.14285714285714285
77 41 0.037037037037037035
763 516 0.034482758620689655
778 252 0.08333333333333333
1709 2133 0.14285714285714285
3584 3585 0.3333333333333333
3330 3331 1.0
680 806 0.16666666666666666
822 1999 1.0
1168 77 0.020833333333333332
502 1991 0.3333333333333333
38 1615 0.25
3292 326 0.04
220 1180 0.045454545454545456
93 1393 0.08333333333333333
454 1671 0.09090909090909091
3191 194 0.024390243902439025
454 1672 0.2
428 188 0.125
1282 1481 0.16666666666666666
2706 77 0.020833333333333332
1572 375 0.043478260869565216
761 220 0.08333333333333333
1382 334 0.07692307692307693
772 719 0.05263157894736842
373 37 0.01694915254237288
878 93 0.023255813953488372
878 91 0.1111111111111111
1667 3462 0.5
2116 2087 0.1
878 980 0.020833333333333332
2986 3524 0.25
165 240 0.1111111111111111
990 425 0.023809523809523808
241 51 0.023809523809523808
737 3110 0.3333333333333333
540 539 0.125
168 408 0.038461538461538464
96 579 0.05263157894736842
790 600 0.029411764705882353
107 1159 0.25
1742 354 0.09090909090909091
1535 2417 0.5
2011 123 0.09090909090909091
131 675 0.04
477 199 0.047619047619047616
287 1600 0.125
2813 1287 0.1
2042 435 0.05
747 2352 0.25
747 2353 0.1
898 3512 1.0
780 2975 0.5
2125 2126 0.5
195 194 0.024390243902439025
1183 1659 0.16666666666666666
113 2870 0.14285714285714285
113 2871 0.3333333333333333
2015 2016 0.16666666666666666
2561 237 0.05263157894736842
1930 2818 0.1
980 183 0.1111111111111111
1007 157 0.03571428571428571
2487 227 0.022222222222222223
3079 3555 0.25
3079 3554 0.25
64 162 0.043478260869565216
2708 1180 0.045454545454545456
1791 154 0.02631578947368421
223 99 0.01818181818181818
1782 1379 0.1111111111111111
1227 516 0.034482758620689655
579 125 0.02631578947368421
223 91 0.1111111111111111
3100 3099 0.5
223 93 0.023255813953488372
436 36 0.02702702702702703
698 0 0.038461538461538464
1052 430 0.037037037037037035
192 784 0.07692307692307693
192 785 0.5
1554 520 0.5
192 787 0.03225806451612903
1829 1830 0.5
771 510 0.022727272727272728
572 1118 0.07692307692307693
7 8 0.027777777777777776
2545 655 0.02564102564102564
11 753 0.08333333333333333
7 6 0.1111111111111111
1049 2644 0.05555555555555555
88 854 0.037037037037037035
207 1843 0.1111111111111111
249 140 0.03571428571428571
2081 430 0.037037037037037035
144 1952 0.2
1129 2109 0.16666666666666666
144 1950 0.25
144 1951 0.1111111111111111
1355 0 0.038461538461538464
1404 776 0.2
3412 1239 0.045454545454545456
3429 3428 1.0
430 427 0.017241379310344827
208 66 0.1
2984 2985 1.0
203 3045 0.5
2762 2084 0.16666666666666666
1258 1260 0.14285714285714285
408 394 0.043478260869565216
430 428 0.03225806451612903
430 429 0.041666666666666664
352 436 0.027777777777777776
3251 1899 0.1111111111111111
3289 3288 0.5
425 424 0.03125
326 627 0.02857142857142857
3314 1430 0.125
2704 119 0.06666666666666667
1357 1358 1.0
822 335 0.05
1456 136 0.023255813953488372
2647 1056 0.1111111111111111
470 228 0.03571428571428571
3289 3287 0.5
45 1380 0.2
64 1970 0.25
1847 110 0.043478260869565216
589 235 0.5
927 234 0.02564102564102564
1797 400 0.058823529411764705
600 1762 0.5
1222 2144 0.08333333333333333
1172 722 0.2
1070 218 0.05
745 715 0.045454545454545456
2813 1288 0.1111111111111111
535 927 0.03571428571428571
656 794 0.043478260869565216
360 161 0.05263157894736842
336 157 0.03571428571428571
294 2200 0.09090909090909091
360 165 0.03333333333333333
614 429 0.041666666666666664
360 166 0.16666666666666666
567 1058 0.3333333333333333
77 194 0.024390243902439025
408 3019 0.3333333333333333
691 99 0.01818181818181818
1855 2572 1.0
335 271 0.02857142857142857
99 1662 0.058823529411764705
77 198 0.010309278350515464
567 1057 0.125
983 1210 0.06666666666666667
77 2547 0.2
2437 409 0.125
204 336 0.02127659574468085
3608 756 0.07142857142857142
160 269 0.04
526 2034 0.14285714285714285
231 3065 0.2
1263 3617 0.5
3338 3025 0.14285714285714285
3338 3024 0.14285714285714285
228 542 0.023255813953488372
1757 591 0.022727272727272728
1541 835 0.1111111111111111
1475 1476 0.5
1174 961 0.07142857142857142
1475 1474 0.5
651 129 0.02564102564102564
130 42 0.029411764705882353
1344 718 0.1
130 41 0.037037037037037035
398 510 0.022727272727272728
1012 936 0.07142857142857142
51 352 0.125
597 492 0.14285714285714285
164 163 0.3333333333333333
845 847 0.2
134 1773 0.3333333333333333
835 1541 0.14285714285714285
309 481 0.047619047619047616
231 3064 0.2
748 761 0.0625
3024 3338 0.16666666666666666
1647 1413 0.1111111111111111
425 3030 0.5
1008 865 0.018518518518518517
2568 313 0.07692307692307693
2660 1125 0.1
1749 2065 0.5
557 558 0.16666666666666666
557 559 0.09090909090909091
334 1429 0.09090909090909091
2512 101 0.07692307692307693
443 153 0.03571428571428571
579 1617 0.06666666666666667
171 169 0.07142857142857142
1808 847 0.2
1742 1910 0.07142857142857142
154 1988 0.09090909090909091
154 1989 0.08333333333333333
921 1429 0.09090909090909091
1037 1038 0.2
1037 1039 0.5
2249 1716 0.14285714285714285
2187 202 0.020833333333333332
3107 2130 0.3333333333333333
927 40 0.02631578947368421
317 3207 0.5
393 591 0.022727272727272728
8 1060 0.03333333333333333
148 19 0.029411764705882353
1306 303 0.05263157894736842
1915 2818 0.1
1899 264 0.05555555555555555
1041 1068 0.08333333333333333
702 591 0.022727272727272728
3341 1258 0.2
1899 262 0.16666666666666666
1841 204 0.0196078431372549
2617 111 0.0625
1841 201 0.02631578947368421
3087 3086 1.0
1396 545 0.029411764705882353
1564 10 0.047619047619047616
140 3433 0.14285714285714285
107 549 0.025
427 1231 0.0625
88 308 0.03125
1354 44 0.02
1354 45 0.009174311926605505
193 1053 0.3333333333333333
694 2147 0.09090909090909091
2334 2333 0.25
325 276 0.012987012987012988
193 1054 0.3333333333333333
631 1008 0.05
854 23 0.3333333333333333
428 430 0.037037037037037035
1292 1293 0.125
226 1017 0.08333333333333333
429 3226 0.16666666666666666
429 3227 0.14285714285714285
199 45 0.009174311926605505
1292 1294 0.07692307692307693
3385 1203 0.047619047619047616
429 456 0.08333333333333333
202 2187 0.2
231 1488 0.3333333333333333
113 930 0.08333333333333333
2295 1014 0.05
2258 360 0.027777777777777776
631 2611 0.1111111111111111
255 1174 0.3333333333333333
408 2341 0.2
217 1707 0.05263157894736842
889 1585 0.5
850 1429 0.09090909090909091
1989 45 0.009174311926605505
3389 2698 0.5
484 361 0.043478260869565216
244 762 0.023809523809523808
796 338 0.3333333333333333
3132 2021 0.1
50 2740 0.5
877 921 0.07142857142857142
2239 754 0.25
1514 1827 0.5
133 680 0.058823529411764705
41 42 0.029411764705882353
245 631 0.022727272727272728
2351 1557 0.1111111111111111
1514 1826 0.5
63 1551 0.3333333333333333
198 332 0.02
1631 3062 0.14285714285714285
3071 743 0.125
1162 1305 0.08333333333333333
738 2939 0.1
2778 130 0.011904761904761904
2163 2164 0.5
2163 2165 0.5
748 1275 0.3333333333333333
2252 326 0.04
3059 2550 0.14285714285714285
105 2611 0.1111111111111111
82 143 0.14285714285714285
326 3292 0.07142857142857142
884 1855 0.125
930 38 0.016666666666666666
738 484 0.058823529411764705
819 1515 0.16666666666666666
319 320 1.0
1430 1409 0.14285714285714285
2147 694 0.037037037037037035
1056 201 0.02631578947368421
675 591 0.022727272727272728
2357 428 0.03225806451612903
3313 207 0.0196078431372549
890 196 0.06666666666666667
1533 722 0.2
627 514 0.07142857142857142
291 154 0.02631578947368421
652 202 0.020833333333333332
652 203 0.02040816326530612
1906 688 0.16666666666666666
1708 39 0.05263157894736842
67 151 0.03225806451612903
1006 1901 0.16666666666666666
448 449 0.5
448 447 0.25
946 945 0.14285714285714285
2655 695 0.1
96 3041 0.5
1662 230 0.04
419 898 0.037037037037037035
198 482 0.08333333333333333
1389 1390 0.14285714285714285
864 3535 1.0
2723 12 0.041666666666666664
3008 3009 0.5
695 1402 0.16666666666666666
346 1237 0.3333333333333333
346 1236 0.125
2189 2190 0.14285714285714285
74 1997 0.1111111111111111
3058 3059 0.25
218 2795 0.3333333333333333
218 2794 0.3333333333333333
4 749 0.2
398 1245 0.09090909090909091
622 701 0.02564102564102564
2142 878 0.02040816326530612
124 2486 0.25
212 215 0.2
212 214 0.2
1988 1040 0.1111111111111111
212 216 0.08333333333333333
212 211 0.2
481 1856 0.3333333333333333
212 213 0.2
638 130 0.011904761904761904
676 2822 0.25
700 1070 0.03225806451612903
130 762 0.023809523809523808
412 1411 0.07692307692307693
2819 292 0.04
1950 2211 1.0
2162 347 0.07692307692307693
252 2780 0.3333333333333333
51 2552 1.0
1378 393 0.14285714285714285
725 810 0.5
3365 38 0.016666666666666666
1317 1318 0.3333333333333333
1203 838 0.125
762 776 0.2
1602 897 0.08333333333333333
2870 234 0.02564102564102564
348 347 0.07692307692307693
348 346 0.023255813953488372
1534 1302 0.05555555555555555
2070 130 0.011904761904761904
153 828 0.05555555555555555
710 709 0.08333333333333333
1380 1260 0.14285714285714285
348 340 0.125
948 110 0.043478260869565216
983 1208 0.05555555555555555
157 1008 0.05
38 194 0.024390243902439025
1365 1498 0.1111111111111111
276 1295 0.045454545454545456
3274 3273 1.0
157 1007 0.07142857142857142
255 256 0.3333333333333333
255 257 0.07142857142857142
110 948 0.08333333333333333
1386 2965 0.2
2659 2660 0.3333333333333333
1297 1300 0.2
1297 1301 0.1111111111111111
2438 3571 0.25
1806 1807 0.25
572 68 0.07692307692307693
877 402 0.06666666666666667
543 706 0.25
772 1752 0.08333333333333333
482 717 0.09090909090909091
576 1694 0.125
218 947 0.25
627 2200 0.09090909090909091
1804 2412 0.3333333333333333
48 1844 0.2
388 161 0.05263157894736842
2980 2981 1.0
227 2570 0.14285714285714285
1711 147 0.08333333333333333
1257 514 0.07142857142857142
12 1435 0.5
1409 930 0.08333333333333333
2351 2182 0.1
1955 1155 0.1111111111111111
675 627 0.02857142857142857
2841 911 0.25
45 162 0.043478260869565216
1200 10 0.047619047619047616
2354 1491 0.125
1625 1780 0.5
703 2021 0.1
835 961 0.07142857142857142
317 2529 0.14285714285714285
45 581 0.3333333333333333
234 233 0.16666666666666666
425 2399 0.2
975 974 0.16666666666666666
504 2839 0.16666666666666666
3524 2268 0.07692307692307693
793 3290 0.1111111111111111
922 851 0.125
1367 790 0.058823529411764705
77 762 0.023809523809523808
398 3576 0.3333333333333333
878 2242 0.14285714285714285
878 2241 0.14285714285714285
878 2240 0.14285714285714285
1409 3510 0.25
1191 382 0.07142857142857142
2108 2109 0.16666666666666666
1373 1048 0.3333333333333333
162 133 0.03571428571428571
573 204 0.0196078431372549
3084 3224 0.25
713 901 0.1
76 227 0.022222222222222223
414 1290 0.047619047619047616
1459 203 0.02040816326530612
2235 428 0.03225806451612903
1374 792 0.09090909090909091
2263 2264 1.0
542 392 0.0625
1341 2730 0.5
165 1202 0.03125
33 1070 0.03225806451612903
1057 497 0.05263157894736842
405 794 0.043478260869565216
1049 852 0.25
744 419 0.03333333333333333
845 124 0.03571428571428571
1113 234 0.02564102564102564
1202 1535 0.1111111111111111
818 2051 0.3333333333333333
1306 695 0.1
2764 1403 0.14285714285714285
3313 330 0.09090909090909091
1748 631 0.022727272727272728
980 878 0.02040816326530612
1901 1902 0.25
1901 1903 0.16666666666666666
1901 1900 0.3333333333333333
409 2437 0.1111111111111111
1382 1145 0.07142857142857142
2825 2166 0.2
245 1750 0.2
1382 1146 0.125
6 379 0.16666666666666666
6 378 0.05263157894736842
680 807 0.03125
587 929 0.3333333333333333
549 1179 0.14285714285714285
549 1178 0.04
587 920 0.06666666666666667
2398 680 0.058823529411764705
699 700 0.058823529411764705
3149 1488 0.3333333333333333
140 1173 0.5
1352 74 0.041666666666666664
2525 325 0.021739130434782608
3172 2111 0.16666666666666666
289 198 0.010309278350515464
354 593 0.2
634 130 0.011904761904761904
1837 949 0.3333333333333333
3265 887 0.125
332 654 1.0
1559 75 0.047619047619047616
1208 1210 0.06666666666666667
1444 770 0.09090909090909091
201 1615 0.25
1591 1592 0.3333333333333333
1112 1336 0.07142857142857142
138 902 0.03125
377 1963 0.2
870 2967 1.0
61 850 0.03333333333333333
1546 652 0.02631578947368421
61 672 0.16666666666666666
36 1250 0.14285714285714285
787 506 0.03571428571428571
194 1114 0.07692307692307693
3115 425 0.023809523809523808
2079 3106 1.0
2177 1135 0.1
992 204 0.0196078431372549
84 3368 0.3333333333333333
825 826 0.2
1308 1307 0.5
825 824 0.2
429 454 0.06666666666666667
944 2722 0.25
825 823 0.2
3486 3062 0.14285714285714285
1799 1376 0.07142857142857142
1799 1377 0.1
3104 125 0.02631578947368421
946 943 0.125
1832 865 0.018518518518518517
1226 1225 0.14285714285714285
946 944 0.1
2212 870 0.045454545454545456
1239 2733 1.0
1929 582 0.1111111111111111
2968 2969 0.5
1186 2077 0.3333333333333333
2079 2406 1.0
287 2269 0.14285714285714285
1794 1523 0.25
865 2098 0.125
525 507 0.05
1707 1708 0.14285714285714285
1707 1709 0.16666666666666666
2357 2640 0.5
2357 2641 0.5
351 569 0.06666666666666667
2200 1184 0.2
1396 902 0.03125
160 1155 0.1111111111111111
8 792 0.09090909090909091
76 595 0.1
936 1014 0.05
45 276 0.012987012987012988
1707 1706 0.125
1483 182 0.14285714285714285
1569 2409 1.0
1449 208 0.043478260869565216
1297 2793 0.5
877 2530 0.2
3198 3223 0.25
121 119 0.06666666666666667
126 1717 0.3333333333333333
106 1070 0.03225806451612903
627 286 0.25
961 1533 0.1111111111111111
2854 2855 1.0
1552 264 0.05555555555555555
219 1165 0.09090909090909091
1632 512 0.125
40 752 0.047619047619047616
234 2055 0.16666666666666666
234 2056 0.25
1256 230 0.04
1120 260 0.019230769230769232
3155 2529 0.14285714285714285
2293 2294 1.0
161 3604 0.5
2759 42 0.029411764705882353
2697 896 0.08333333333333333
276 877 0.034482758620689655
2995 2996 0.5
1752 772 0.05
444 445 1.0
1068 1070 0.03225806451612903
1357 1943 0.16666666666666666
2640 2641 0.5
1404 129 0.02564102564102564
719 276 0.012987012987012988
2393 198 0.010309278350515464
1201 1199 0.25
1648 762 0.023809523809523808
3448 364 0.04
1044 1544 0.1
704 438 0.08333333333333333
1742 1927 0.05263157894736842
1856 989 0.08333333333333333
40 1393 0.08333333333333333
803 2 0.125
996 10 0.047619047619047616
600 601 0.3333333333333333
697 547 0.1111111111111111
312 2692 0.2
729 124 0.03571428571428571
1419 109 0.1111111111111111
